6.15674	-1.07914	-1.81034	-1.76564	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
6.05724	-1.17619	-1.81034	-1.76564	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.11742	-1.42416	-1.44925	-2.10696	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
6.04492	-1.52956	-1.44925	-2.10696	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.0775	-1.75607	-1.21058	-2.38203	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
6.01697	-1.87518	-1.21058	-2.38203	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6.1037	-2.08642	-0.875255	-2.59183	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
6.05554	-2.22903	-0.875255	-2.59183	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.13902	-2.44099	-0.575452	-2.74977	6.34927	-2.55175	6.35	-2.55	0	-2.72611
6.10738	-2.59216	-0.575452	-2.74977	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6.21475	-2.78194	-0.258986	-2.83768	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
6.20179	-2.92394	-0.258986	-2.83768	6.46536	-3.00452	6.45	-3	0	-2.99754
6.28511	-3.09784	-0.0396727	-2.91034	6.44119	-3.14955	6.45	-3.15	0	-2.99754
6.28293	-3.25768	-0.0396727	-2.91034	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
6.38319	-3.43298	0.193506	-2.94554	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
6.39384	-3.59507	0.193506	-2.94554	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
6.54352	-3.75615	0.509775	-2.94323	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
6.57159	-3.91822	0.509775	-2.94323	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
6.70203	-4.07155	0.742554	-2.92334	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
6.74286	-4.23229	0.742554	-2.92334	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
6.84666	-4.37398	0.885704	-2.88002	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
6.89532	-4.53221	0.885704	-2.88002	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
6.98231	-4.63503	0.972824	-2.75405	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
7.03586	-4.78664	0.972824	-2.75405	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
7.11234	-4.90778	1.02493	-2.6848	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
7.16868	-5.05537	1.02493	-2.6848	7.31379	-5.05204	7.25	-5	1.81907	-2.72861
7.25638	-5.18359	1.09621	-2.64078	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
7.31673	-5.32898	1.09621	-2.64078	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
7.40493	-5.46593	1.1595	-2.62161	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
7.46865	-5.61	1.1595	-2.62161	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
7.57641	-5.7196	1.25962	-2.54327	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
7.64564	-5.85937	1.25962	-2.54327	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
7.72252	-5.98115	1.27704	-2.50239	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
7.78642	-6.10636	1.27704	-2.50239	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
7.89144	-6.23608	1.37061	-2.51266	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
7.96685	-6.37434	1.37061	-2.51266	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
8.08773	-6.48951	1.47405	-2.46012	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
8.16879	-6.62478	1.47405	-2.46012	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
8.25152	-6.75529	1.47786	-2.44928	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
8.33272	-6.88987	1.47786	-2.44928	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
8.42614	-6.9983	1.50563	-2.3898	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
8.50142	-7.11778	1.50563	-2.3898	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
8.56616	-7.23998	1.48165	-2.39598	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
8.64031	-7.35989	1.48165	-2.39598	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
8.72245	-7.50336	1.49984	-2.44961	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
8.80486	-7.63796	1.49984	-2.44961	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
8.87114	-7.76579	1.46312	-2.43419	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.94437	-7.88761	1.46312	-2.43419	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
8.99565	-8.02029	1.41315	-2.45893	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
9.07335	-8.1555	1.41315	-2.45893	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
9.11554	-8.27236	1.33233	-2.41718	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
9.18213	-8.39318	1.33233	-2.41718	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
9.21257	-8.52709	1.25002	-2.44702	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
9.28129	-8.66162	1.25002	-2.44702	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
9.30967	-8.78553	1.15821	-2.42287	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
9.36759	-8.9067	1.15821	-2.42287	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
9.43367	-9.0754	1.17678	-2.53111	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
9.49253	-9.20201	1.17678	-2.53111	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
9.54771	-9.33737	1.16839	-2.55104	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
9.60613	-9.46491	1.16839	-2.55104	9.47534	-9.42627	9.55	-9.5	0	-3.00023
9.62106	-9.61373	1.06935	-2.5995	9.54779	-9.64959	9.55	-9.65	0	-3.0002
9.67458	-9.74384	1.06935	-2.5995	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
9.69767	-9.89626	1.00004	-2.65033	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
9.75262	-10.0419	1.00004	-2.65033	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
9.7811	-10.1693	0.939783	-2.60879	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
9.82808	-10.2997	0.939783	-2.60879	9.92627	-10.4745	9.75	-10.3	0	-3.00065
9.83003	-10.4463	0.837244	-2.64565	9.75524	-10.4732	9.75	-10.45	0	-3.00063
9.87612	-10.592	0.837244	-2.64565	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
9.89468	-10.7434	0.774571	-2.65873	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
9.93722	-10.8894	0.774571	-2.65873	9.88465	-10.9383	9.85	-10.9	0	-2.73074
9.92395	-11.0376	0.647582	-2.66361	9.83614	-11.041	9.85	-11.05	0	-2.73073
9.95633	-11.1708	0.647582	-2.66361	9.83952	-11.1692	9.85	-11.2	0	-2.99965
9.93424	-11.3214	0.52358	-2.70313	9.84568	-11.3496	9.85	-11.35	0	-2.99961
9.96044	-11.4566	0.52358	-2.70313	9.87961	-11.5637	9.85	-11.5	0	-2.99843
9.92849	-11.6064	0.39118	-2.73643	9.83206	-11.6307	9.85	-11.65	0	-2.99843
9.94805	-11.7432	0.39118	-2.73643	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
9.88614	-11.8667	0.205635	-2.70599	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
9.89642	-12.0019	0.205635	-2.70599	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
9.81272	-12.1418	-0.00842188	-2.71661	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
9.8123	-12.2776	-0.00842188	-2.71661	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
9.71444	-12.3892	-0.230334	-2.66124	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
9.70291	-12.5224	-0.230334	-2.66124	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
9.56927	-12.6166	-0.508404	-2.57251	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
9.54133	-12.758	-0.508404	-2.57251	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
9.40252	-12.847	-0.76069	-2.45324	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
9.36441	-12.9698	-0.76069	-2.45324	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
9.14431	-13.0399	-1.17504	-2.33284	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
9.0798	-13.1679	-1.17504	-2.33284	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
8.88045	-13.1991	-1.48185	-2.1122	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
8.80629	-13.3048	-1.48185	-2.1122	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
8.59068	-13.3143	-1.8039	-1.89308	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
8.49147	-13.4184	-1.8039	-1.89308	8.22926	-13.1698	8.2	-13.15	-2.72741	0
8.25505	-13.3796	-2.11614	-1.56791	8.03583	-13.1513	8.05	-13.15	-2.72742	0
8.13877	-13.4658	-2.11614	-1.56791	7.82915	-13.0525	7.9	-13.15	-2.72986	0
7.92239	-13.4012	-2.34386	-1.22497	7.76538	-13.1647	7.75	-13.15	-2.72986	0
7.80511	-13.4624	-2.34386	-1.22497	7.66145	-13.3079	7.6	-13.2	-2.9979	-0.999304
7.59634	-13.42	-2.55216	-0.988846	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
7.45603	-13.4744	-2.55216	-0.988846	7.21108	-13.0985	7.3	-13.25	-2.72846	0
7.25547	-13.4163	-2.68925	-0.732903	7.16011	-13.2382	7.15	-13.25	-2.72844	0
7.12091	-13.4529	-2.68925	-0.732903	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
6.93413	-13.3603	-2.80816	-0.438492	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
6.77971	-13.3844	-2.80816	-0.438492	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
6.59914	-13.2769	-2.86769	-0.139016	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
6.44139	-13.2846	-2.86769	-0.139016	6.40137	-13.0799	6.4	-13.05	-2.72678	0
6.27509	-13.199	-2.88713	0.0730204	6.26174	-13.0534	6.25	-13.05	-2.72678	0
6.11643	-13.195	-2.88713	0.0730204	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
5.95157	-13.0961	-2.90124	0.288699	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
5.80641	-13.0817	-2.90124	0.288699	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
5.65734	-12.9405	-2.9101	0.577193	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
5.49727	-12.9087	-2.9101	0.577193	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
5.3765	-12.7896	-2.82067	0.776014	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
5.22131	-12.7469	-2.82067	0.776014	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
5.09141	-12.6118	-2.76314	0.986045	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
4.93958	-12.5577	-2.76314	0.986045	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
4.84365	-12.4037	-2.63602	1.21289	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
4.7118	-12.3431	-2.63602	1.21289	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
4.64871	-12.1996	-2.47954	1.40133	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
4.51221	-12.1224	-2.47954	1.40133	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
4.47993	-11.9282	-2.2424	1.66769	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
4.3567	-11.8366	-2.2424	1.66769	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
4.35736	-11.6766	-1.96061	1.82301	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
4.25941	-11.5856	-1.96061	1.82301	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
4.26824	-11.3625	-1.71753	2.12336	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
4.17367	-11.2456	-1.71753	2.12336	4.43713	-11.024	4.45	-11.05	0	1.81614
4.22359	-11.0516	-1.38877	2.29886	4.45136	-10.93	4.45	-10.95	0	1.81612
4.14716	-10.9251	-1.38877	2.29886	4.44745	-10.786	4.45	-10.8	0	2.72555
4.22229	-10.7387	-1.04402	2.43496	4.45788	-10.6457	4.45	-10.65	0	2.72554
4.16491	-10.6049	-1.04402	2.43496	4.46329	-10.5756	4.45	-10.5	0	2.729
4.23853	-10.4188	-0.746121	2.55378	4.44057	-10.3382	4.45	-10.35	0	2.72898
4.19749	-10.2783	-0.746121	2.55378	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
4.31144	-10.1008	-0.393756	2.63803	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
4.28979	-9.95578	-0.393756	2.63803	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
4.41413	-9.78658	-0.061908	2.69308	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
4.41073	-9.63838	-0.061908	2.69308	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
4.54129	-9.47859	0.242628	2.71941	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.55463	-9.32915	0.242628	2.71941	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
4.7186	-9.16346	0.585027	2.75633	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
4.74785	-9.02563	0.585027	2.75633	4.95209	-8.96272	5	-9.05	0.999884	1.99977
4.87881	-8.91167	0.816481	2.70199	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
4.92372	-8.76305	0.816481	2.70199	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
5.0856	-8.62269	1.08259	2.68319	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
5.13974	-8.4885	1.08259	2.68319	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
5.29105	-8.38218	1.30383	2.61973	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.36276	-8.23809	1.30383	2.61973	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
5.47481	-8.15192	1.39562	2.48789	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
5.55161	-8.01503	1.39562	2.48789	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
5.71541	-7.90858	1.59354	2.41863	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
5.80306	-7.77554	1.59354	2.41863	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
5.95721	-7.6791	1.74476	2.33542	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
6.05318	-7.55064	1.74476	2.33542	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
6.19153	-7.46998	1.8411	2.22675	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
6.29267	-7.34764	1.8411	2.22675	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
6.4168	-7.28017	1.89335	2.10204	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
6.51152	-7.17502	1.89335	2.10204	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
6.66369	-7.09915	2.0241	2.03542	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
6.77514	-6.98707	2.0241	2.03542	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
6.87763	-6.90315	2.00369	1.97133	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
6.98778	-6.79478	2.00369	1.97133	7.08741	-6.92602	7	-6.85	2.72856	1.81904
7.12108	-6.71188	2.05633	1.91339	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
7.23405	-6.60676	2.05633	1.91339	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
7.35018	-6.52484	2.06351	1.86062	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
7.45337	-6.4318	2.06351	1.86062	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
7.59497	-6.3869	2.15094	1.75106	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
7.71335	-6.29053	2.15094	1.75106	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
7.83958	-6.25805	2.16883	1.60571	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
7.95878	-6.1698	2.16883	1.60571	8.03231	-6.28406	8	-6.25	2.72931	1.81954
8.10129	-6.10674	2.22186	1.54841	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.2124	-6.02931	2.22186	1.54841	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
8.32838	-5.94992	2.23297	1.55289	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
8.45117	-5.86453	2.23297	1.55289	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
8.60693	-5.81172	2.30801	1.47877	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
8.7339	-5.73037	2.30801	1.47877	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
8.85836	-5.64655	2.30229	1.48436	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
8.97367	-5.57221	2.30229	1.48436	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
9.0744	-5.48102	2.2691	1.52269	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.1992	-5.39727	2.2691	1.52269	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
9.33108	-5.31845	2.28519	1.51148	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
9.45676	-5.23532	2.28519	1.51148	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
9.57094	-5.14426	2.259	1.5295	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.69503	-5.06024	2.259	1.5295	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
9.79533	-4.95857	2.20488	1.56963	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
9.91676	-4.87213	2.20488	1.56963	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
10.0059	-4.76907	2.13151	1.6074	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
10.123	-4.68077	2.13151	1.6074	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
10.2017	-4.53664	2.04411	1.73431	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
10.3141	-4.44123	2.04411	1.73431	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
10.402	-4.27365	1.9882	1.89835	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
10.5113	-4.16923	1.9882	1.89835	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
10.5893	-4.01752	1.91691	2.00581	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
10.6947	-3.90726	1.91691	2.00581	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
10.7849	-3.77839	1.88225	2.04809	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
10.8883	-3.66583	1.88225	2.04809	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
10.9367	-3.51697	1.75706	2.13057	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
11.0246	-3.41042	1.75706	2.13057	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
11.0863	-3.24694	1.69768	2.26012	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
11.1799	-3.12244	1.69768	2.26012	11.1178	-2.98807	11.1	-3	0.907725	2.72317
11.2224	-2.94638	1.58179	2.37745	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
11.3094	-2.81559	1.58179	2.37745	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
11.34	-2.63312	1.45328	2.49502	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
11.4199	-2.49592	1.45328	2.49502	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
11.3657	-2.31824	1.14831	2.58707	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
11.4288	-2.17603	1.14831	2.58707	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
11.4369	-2.00382	1.02314	2.65525	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
11.4931	-1.85795	1.02314	2.65525	11.3011	-1.79507	11.35	-1.8	0	2.73035
11.4636	-1.6956	0.828411	2.69269	11.3326	-1.67041	11.35	-1.65	0	2.73033
11.5051	-1.56085	0.828411	2.69269	11.0622	-1.44342	11.3	-1.5	-0.999165	2.99748
11.4361	-1.39996	0.577013	2.75218	11.2595	-1.35818	11.25	-1.35	-0.999155	2.99745
11.4678	-1.24871	0.577013	2.75218	11.1658	-1.23674	11.2	-1.25	-0.909822	1.81964
11.3644	-1.12104	0.269584	2.69853	11.1524	-1.15803	11.15	-1.15	-0.909822	1.81964
11.3778	-0.985992	0.269584	2.69853	10.8534	-0.929069	11.05	-0.95	-1.99817	3.99632
11.2262	-0.804344	-0.106293	2.80463	10.9584	-0.728742	10.95	-0.75	-1.99816	3.99632
11.2204	-0.649997	-0.106293	2.80463	10.8608	-0.663121	10.9	-0.649999	-0.908549	1.8171
11.0791	-0.517874	-0.414559	2.75405	10.8648	-0.553034	10.85	-0.549999	-0.908532	1.81708
11.0563	-0.366335	-0.414559	2.75405	10.8451	-0.437482	10.75	-0.45	-1.8174	1.81738
10.8852	-0.266669	-0.751851	2.63605	10.6542	-0.347474	10.65	-0.35	-1.8174	1.81738
10.8438	-0.121723	-0.751851	2.63605	10.5062	-0.245062	10.5	-0.25	-2.72796	1.81864
10.6222	-0.0452559	-1.16188	2.48033	10.3438	-0.150982	10.35	-0.15	-2.72796	1.81864
10.5583	0.0910534	-1.16188	2.48033	10.4884	-0.0812124	10.25	-0.0999996	-1.81964	0.909826
10.3601	0.118693	-1.46737	2.23327	10.1537	-0.0482457	10.15	-0.0499992	-1.81963	0.909818
10.2795	0.241377	-1.46737	2.23327	9.92588	0.00395802	10	9.49949e-07	-2.73049	0.910169
10.0638	0.234163	-1.77456	1.93797	9.85676	0.0351738	9.85	0.0500011	-2.73047	0.910161
9.96606	0.340864	-1.77456	1.93797	9.63973	0.0585714	9.7	0.0500011	-2.72439	0
9.74109	0.285328	-2.06383	1.56918	9.54669	0.0374948	9.55	0.0500011	-2.72438	0
9.6276	0.371619	-2.06383	1.56918	9.32242	0.112393	9.4	0.100001	-2.72773	0.90923
9.40736	0.337428	-2.30648	1.29532	9.24446	0.153574	9.25	0.15	-2.7277	0.909222
9.28046	0.40869	-2.30648	1.29532	9.0614	0.20077	9.1	0.2	-2.72652	0.908843
9.07196	0.392938	-2.492	1.09753	8.94752	0.260272	8.95	0.25	-2.72653	0.908843
8.93492	0.453292	-2.492	1.09753	8.90199	0.247143	8.85	0.25	-1.81847	0
8.78294	0.414647	-2.52596	0.8725	8.76016	0.263752	8.75	0.25	-1.81846	0
8.64386	0.462684	-2.52596	0.8725	8.46355	0.258809	8.55	0.25	-3.6326	0
8.44489	0.408412	-2.66211	0.639946	8.35367	0.252596	8.35	0.25	-3.6326	0
8.29854	0.443594	-2.66211	0.639946	8.05161	0.241868	8.2	0.25	-2.72841	0
8.11332	0.387272	-2.75046	0.431951	8.05411	0.247878	8.05	0.25	-2.72842	0
7.96203	0.411031	-2.75046	0.431951	7.78653	0.205765	7.9	0.2	-2.72708	-0.909025
7.78405	0.319556	-2.81114	0.170014	7.74339	0.144028	7.75	0.15	-2.72705	-0.909016
7.62969	0.328892	-2.81114	0.170014	7.77346	0.0969346	7.6	0.100001	-2.73169	-0.910554
7.46673	0.222153	-2.83068	-0.0938361	7.45362	0.0452052	7.45	0.0500011	-2.73169	-0.910554
7.32509	0.217458	-2.83068	-0.0938361	7.15329	0.0425189	7.3	0.0500011	-2.99789	0
7.1768	0.141862	-2.84583	-0.255183	7.16618	0.0287673	7.15	0.0500011	-2.9979	0
7.02028	0.127827	-2.84583	-0.255183	7.17215	-0.0469302	7.05	-0.0499995	-1.81811	-1.81813
6.89902	0.0118619	-2.76558	-0.487091	6.95426	-0.147757	6.95	-0.15	-1.8181	-1.81811
6.74677	-0.0149535	-2.76558	-0.487091	6.83008	-0.250179	6.85	-0.25	-1.81646	-1.81646
6.66102	-0.160922	-2.61432	-0.758106	6.76395	-0.345347	6.75	-0.35	-1.81645	-1.81645
6.5173	-0.202599	-2.61432	-0.758106	6.74798	-0.457727	6.65	-0.45	-1.81901	-1.819
6.44139	-0.370978	-2.46011	-1.04621	6.54569	-0.565853	6.55	-0.549999	-1.81899	-1.81898
6.30618	-0.428475	-2.46011	-1.04621	6.565	-0.754748	6.5	-0.749999	-0.909789	-3.63914
